中部門コード,中部門名称,売上日付,部門区分,売上№,送り状№,受注№,得意先コード,得意先名称,納品先コード,納品先名称,売上担当者コード,売上担当者名称,大部門コード,大部門名称,相手先伝票№,送り状番号,伝票区分名,納入日付,送り状発行区分,運送会社コード,運送会社名称,配送区分,得意先締日,消費税率,帳端区分,取引区分,在庫管理NO.,品名コード,品名,規格,目付コード,寸法,単重,入数,個数,総重量,計算区分名,売上単価,売上金額,消費税金額,原価単価,原価金額,出庫倉庫コード,出庫倉庫名,行摘要１,行摘要２,備考,ユーザーID,ユーザー名称
2,営業２部,20250901,2,00202775,,00013152,20811690,岡本紙工,00208100,岡本紙工,00000230,竹原,2,大阪本店,,,売上,20250901,2,,,配達,末日,10,0,商品,2FG01929723A0,2FG01929723A0,ｸﾞﾚｰ,,,"       ×    297.00 ×     23.00",0,7080,1,71,本数単価,6.65,47082,4708,3.79,26833,00000202,東大阪Ｂ,,,,2158,安藤美佳
2,営業２部,20250901,2,00203186,00137708,,21805780,向陽技研,00218131,向陽技研㈱,00000230,竹原,2,大阪本店,,137708,売上,20250901,2,029,日本ロジコム(下浦),配達,末日,10,0,商品,L125061241,2L2300,SS400-P,,," 3.000 ×    185.00 ×  C",2065,0,1,2065,ｔ単価,113000,233345,23335,108320,223681,00000250,日鉄物産(旧NSM),,,8/29納品分,2254,山根　茉里奈
2,営業２部,20250901,2,00203187,00137666,,21805780,向陽技研,00232400,㈲清宝工業,00000230,竹原,2,大阪本店,,137666,売上,20250901,2,028,中村運送2t車(小林),配達,末日,10,0,商品,L125062654,2L2400,SPCC-SD,,," 0.800 ×     64.00 ×  C",192,0,3,576,ｔ単価,137000,78912,7891,127330,73342,00000204,南港Ｂ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250901,2,00203188,00137713,,21805780,向陽技研,00218131,向陽技研㈱,00000230,竹原,2,大阪本店,,137713,売上,20250901,2,028,中村運送2t車(小林),配達,末日,10,0,商品,L125082192,2L2400,SPCC-SD,,," 0.800 ×     88.00 ×  C",489,0,2,978,ｔ単価,137000,133986,13399,103458.08,101182,00000204,南港Ｂ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250901,2,00203189,00137667,,21805780,向陽技研,00218131,向陽技研㈱,00000230,竹原,2,大阪本店,,137667,売上,20250901,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,L125072542,2L2300,SAPH440-P,,," 2.000 ×    112.00 ×  C",1001,0,4,4004,ｔ単価,128000,512512,51251,122545,490670,00000204,南港Ｂ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250901,2,00203189,00137667,,21805780,向陽技研,00218131,向陽技研㈱,00000230,竹原,2,大阪本店,,137667,売上,20250901,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,L125082080,2L2300,SAPH440-P,,," 2.000 ×    112.00 ×  C",1010,0,7,7070,ｔ単価,128000,904960,90496,122268,864435,00000204,南港Ｂ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250901,2,00203190,00137715,,21805780,向陽技研,00218131,向陽技研㈱,00000230,竹原,2,大阪本店,,137715,売上,20250901,2,036,株式会社Ｎ＆Ｍ,配達,末日,10,0,商品,L125082517,2L2400,SPCC-SD,,," 0.800 ×     80.00 ×  C",486,0,1,486,ｔ単価,137000,66582,6658,127845,62133,00000257,三紀興業,,,,2254,山根　茉里奈
2,営業２部,20250901,3,00327856,00024434,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250901,2,,,配達,20日,10,0,商品,L325081961,2L2600,SCGA270C,"  670/1",," 0.700 ×    300.00 ×  C",1105,0,1,1105,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫," 663m",,,3119,川口知登世
2,営業２部,20250901,3,00327856,00024434,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250901,2,,,配達,20日,10,0,商品,L325071652,2L2600,SCGA270D,"  113/120",," 1.400 ×    170.00 ×  C",810,0,1,810,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫," 432m",,,3119,川口知登世
2,営業２部,20250901,3,00327856,00024434,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250901,2,,,配達,20日,10,0,商品,L325090014,2L2600,SCGA270D,"  113/120",," 1.400 ×    170.00 ×  C",905,0,1,905,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫," 484m",,,3119,川口知登世
2,営業２部,20250901,3,00327856,00024434,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250901,2,,,配達,20日,10,0,商品,L325080816,2L2400,SPC270C,"  537",," 1.400 ×    400.00 ×  C",1445,0,1,1445,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,"  326m",,,3119,川口知登世
2,営業２部,20250901,3,00327856,00024434,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250901,2,,,配達,20日,10,0,商品,C325071096,2C2600,SHGA270D-45,"  323/5",," 2.000 ×    240.00 ×    260.00",0.9850,300,1,296,ｔ単価,0,0,0,0,0,00000205,南港Ｃ倉庫,,,,3119,川口知登世
2,営業２部,20250901,3,00327856,00024434,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250901,2,,,配達,20日,10,0,商品,C325051152,2C2600,SCGA270C-45,"  320/1",," 1.400 ×     75.00 ×    195.00",0.1620,360,1,58,ｔ単価,0,0,0,0,0,00000205,南港Ｃ倉庫,,,,3119,川口知登世
2,営業２部,20250901,3,00327856,00024434,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250901,2,,,配達,20日,10,0,商品,C325081611,2C2600,SCGA270C-45,"  330",," 1.000 ×    195.00 ×    170.00",0.2630,150,1,39,ｔ単価,0,0,0,0,0,00000205,南港Ｃ倉庫,,,,3119,川口知登世
2,営業２部,20250901,3,00327856,00024434,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250901,2,,,配達,20日,10,0,商品,C325060111,2C2400,SPC270C,"  328",," 1.400 ×    260.00 ×    210.00",0.60,150,1,90,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20250901,3,00327856,00024434,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250901,2,,,配達,20日,10,0,商品,C325062661,2C2400,SPC270C,"  329",," 1.200 ×     80.00 ×    190.00",0.1430,300,1,43,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20250901,3,00327856,00024434,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250901,2,,,配達,20日,10,0,商品,C325071824,2C2600,SCGA270C,"  327",," 1.400 ×    280.00 ×    240.00",0.7450,150,1,112,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20250901,3,00327856,00024434,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250901,2,,,配達,20日,10,0,商品,C325071826,2C2600,SCGA270D-45,"  363/4",," 1.200 ×    350.00 ×  1,005.00",3.35,160,1,536,ｔ単価,0,0,0,0,0,00000205,南港Ｃ倉庫,,,,3119,川口知登世
2,営業２部,20250901,3,00327856,00024434,,20238041,伊藤忠丸紅２課（川村,00304010,上田産業,00000031,的場,2,大阪本店,,,委託出荷,20250901,2,,,配達,20日,10,0,運賃,,Z9,配送渡し,,,,0,0,0,5439,ｔ単価,0,17500,1750,0,0,00000301,南港Ａ,,,,3119,川口知登世
2,営業２部,20250901,3,00327881,,,25422120,富士金属,00354220,富士金属,00000031,的場,2,大阪本店,,,売上,20250901,2,,,配達,20日,10,0,商品,L125090749,2L2400,SPCE,"  D22368",," 1.400 ×     77.00 ×  C",217,0,4,868,ｔ単価,170700,148168,14817,153000,132804,00000204,南港Ｂ倉庫," 2025.08.28",,,3119,川口知登世
2,営業２部,20250901,3,00327881,,,25422120,富士金属,00354220,富士金属,00000031,的場,2,大阪本店,,,売上,20250901,2,,,配達,20日,10,0,商品,L125090750,2L2400,SPCE,"  203114",," 1.400 ×     77.00 ×  C",258,0,3,774,ｔ単価,170700,132122,13212,153000,118422,00000204,南港Ｂ倉庫," 2025.08.28",,,3119,川口知登世
2,営業２部,20250901,3,00327881,,,25422120,富士金属,00354220,富士金属,00000031,的場,2,大阪本店,,,売上,20250901,2,,,配達,20日,10,0,商品,L125090751,2L2400,SPCE,"  D22314",," 1.400 ×     77.00 ×  C",201,0,2,402,ｔ単価,170700,68621,6862,153000,61506,00000204,南港Ｂ倉庫," 2025.08.28",,,3119,川口知登世
2,営業２部,20250902,2,00202582,00137825,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,137825,売上,20250902,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125063379,2L1000,ＥＣ," T-2.5",," 0.200 ×    115.00 ×  C",292,0,4,1168,ｔ単価,326000,380768,38077,229143.55,267640,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250902,2,00202582,00137825,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,137825,売上,20250902,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125080575,2L1000,ＥＣ," T-2.5",," 0.200 ×    115.00 ×  C",306,0,1,306,ｔ単価,326000,99756,9976,229365.33,70186,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250902,2,00202583,00137824,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,137824,売上,20250902,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125080583,2L1000,ＥＣ,2.8/2.8 T2.5BA R1 G,," 0.240 ×    820.00 ×  C",1262,0,1,1262,ｔ単価,302000,381124,38112,231741.09,292457,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250902,2,00202583,00137824,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,137824,売上,20250902,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125072273,2L1000,ＥＣ," T-2.5",," 0.200 ×    120.00 ×  C",263,0,4,1052,ｔ単価,326000,342952,34295,231026.62,243040,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250902,2,00202602,00137798,,25206140,ＢＸルーテス 伊丹,00232770,BXルーテス伊丹,00000137,新木,2,大阪本店,,137798,売上,20250902,2,029,日本ロジコム(下浦),配達,末日,10,0,商品,C125082532,2C2600,SGHC-SZCX-F12,,," 2.300 ×  1,219.00 ×  2,200.00",48.90,40,2,3912,ｔ単価,140000,547680,54768,135032.46,528247,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250902,2,00202603,00137725,,29030260,和田製作所,00290320,和田製作所,00000137,新木,2,大阪本店,,137725,売上,20250902,2,006,新潟運輸,配達,15日,10,0,商品,L125082600,2L2400,SPCC-SD,,," 1.000 ×     34.00 ×  C",90,0,1,90,ｔ単価,190000,17100,1710,170000,15300,00000257,三紀興業,,,,2158,安藤美佳
2,営業２部,20250902,2,00202603,00137725,,29030260,和田製作所,00290320,和田製作所,00000137,新木,2,大阪本店,,137725,売上,20250902,2,006,新潟運輸,配達,15日,10,0,商品,L125082601,2L2400,SPCC-SD,,," 1.600 ×     55.00 ×  C",114,0,1,114,ｔ単価,190000,21660,2166,170000,19380,00000257,三紀興業,,,,2158,安藤美佳
2,営業２部,20250902,2,00202603,00137725,,29030260,和田製作所,00290320,和田製作所,00000137,新木,2,大阪本店,,137725,売上,20250902,2,006,新潟運輸,配達,15日,10,0,商品,L125082602,2L2600,ZAM,,," 1.200 ×     98.00 ×  C",156,0,1,156,ｔ単価,251000,39156,3916,250000,39000,00000257,三紀興業,,,,2158,安藤美佳
2,営業２部,20250902,2,00202606,00137805,,27161660,山本シャーリング,00238060,東和産業㈱,00000137,新木,2,大阪本店,,137805,売上,20250902,2,030,日本ロジコム(梶原),配達,20日,10,0,商品,C125080180,2C2600,SGCD5-JBX,,," 1.600 ×  1,120.00 ×  2,438.00",34.80,54,1,1879,ｔ単価,127000,238633,23863,106674.12,200441,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250902,2,00202776,,00013154,23602061,DNPｴｽﾋﾟｰｲﾉﾍﾞ(寝屋川),00236020,ＤＮＰｴｽﾋﾟｰｲﾉﾍﾞｰｼｮﾝ,00000230,竹原,2,大阪本店,,,売上,20250902,2,,,配達,末日,10,0,商品,2FZ11935223A0,2FZ11935223A0,ｸﾞﾘｰﾝ,,,"       ×    352.00 ×     23.00",0,2000,1,24,本数単価,6.35,12700,1270,3.60,7200,00000202,東大阪Ｂ,,,,2158,安藤美佳
2,営業２部,20250902,2,00202776,,00013154,23602061,DNPｴｽﾋﾟｰｲﾉﾍﾞ(寝屋川),00236020,ＤＮＰｴｽﾋﾟｰｲﾉﾍﾞｰｼｮﾝ,00000230,竹原,2,大阪本店,,,売上,20250902,2,,,配達,末日,10,0,商品,2FW01951530T0,2FW01951530T0,ﾎﾜｲﾄ,,,"       ×    515.00 ×     30.00",0,1000,1,23,本数単価,10.75,10750,1075,7.95,7950,00000202,東大阪Ｂ,,,,2158,安藤美佳
2,営業２部,20250902,2,00202776,,00013154,23602061,DNPｴｽﾋﾟｰｲﾉﾍﾞ(寝屋川),00236020,ＤＮＰｴｽﾋﾟｰｲﾉﾍﾞｰｼｮﾝ,00000230,竹原,2,大阪本店,,,売上,20250902,2,,,配達,末日,10,0,商品,2FZ11951530T0,2FZ11951530T0,ｸﾞﾘｰﾝ,,,"       ×    515.00 ×     30.00",0,11000,1,253,本数単価,10.75,118250,11825,8.44,92840,00000202,東大阪Ｂ,,,,2158,安藤美佳
2,営業２部,20250902,2,00202809,00137631,,24234120,日輝製作所,00242300,日輝製作所,00000230,竹原,2,大阪本店,,137631,売上,20250902,2,028,中村運送2t車(小林),配達,末日,10,0,商品,L125091225,2L2400,SPCC-SD,,," 1.200 ×      8.00 ×  C",0,0,1,624,ｔ単価,230000,143520,14352,165849.36,103490,00000293,藤本鋼業,,,,2254,山根　茉里奈
2,営業２部,20250902,2,00203191,00137729,,21805780,向陽技研,00218131,向陽技研㈱,00000230,竹原,2,大阪本店,,137729,売上,20250902,2,028,中村運送2t車(小林),配達,末日,10,0,商品,L125062685,2L2400,SPCC-SD,,," 0.650 ×    166.00 ×  C",1660,0,1,1660,ｔ単価,137000,227420,22742,125859.29,208926,00000204,南港Ｂ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250902,3,00327756,,,22038010,佐藤商事　大阪（売買,00378000,初田製作所 伊賀第一,00000031,的場,2,大阪本店,,,委託出荷,20250902,1,,,運送便,15日,10,0,商品,C325070207,2C2600,エコガルネオ," 084861",," 1.600 ×  1,219.00 ×  1,590.00",24.60,60,4,5904,ｔ単価,0,0,0,0,0,00000203,南港Ａ倉庫," 初田製作所",,,3175,北野裕子
2,営業２部,20250902,3,00327756,,,22038010,佐藤商事　大阪（売買,00378000,初田製作所 伊賀第一,00000031,的場,2,大阪本店,,,委託出荷,20250902,1,,,運送便,15日,10,0,運賃,,Z9,配送渡し,,,,0,0,0,5904,ｔ単価,0,30000,3000,0,0,00000301,南港Ａ,,,,3175,北野裕子
2,営業２部,20250902,3,00327853,00024436,,20238041,伊藤忠丸紅２課（川村,00354250,不二工業,00000031,的場,2,大阪本店,,,委託出荷,20250902,2,,,配達,20日,10,0,商品,L325080789,2L2600,SCGA270D,"  181",," 1.200 ×    250.00 ×  C",960,0,1,960,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20250902,3,00327853,00024436,,20238041,伊藤忠丸紅２課（川村,00354250,不二工業,00000031,的場,2,大阪本店,,,委託出荷,20250902,2,,,配達,20日,10,0,商品,L325063403,2L2600,SHGA270D,"  36/7",," 2.000 ×    117.00 ×  C",205,0,2,410,ｔ単価,0,0,0,0,0,00000204,南港Ｂ倉庫,,,,3119,川口知登世
2,営業２部,20250902,3,00327853,00024436,,20238041,伊藤忠丸紅２課（川村,00354250,不二工業,00000031,的場,2,大阪本店,,,委託出荷,20250902,2,,,配達,20日,10,0,運賃,,Z9,配送渡し,,,,0,0,0,1370,ｔ単価,0,19500,1950,0,0,00000301,南港Ａ,,,,3119,川口知登世
2,営業２部,20250903,2,00202596,00137688,,20811700,岡谷薄板販売,00210090,ｶｲｲﾝﾀﾞｽﾄﾘｰｽﾞ,00000077,蛭田,2,大阪本店,,137688,売上,20250903,2,,,配達,20日,10,0,商品,L125060360,2L1000,ＥＣ,2.8/2.8 T3 R2,," 0.300 ×     58.00 ×  C",121,0,2,242,ｔ単価,336000,81312,8131,221520.66,53608,00000205,南港Ｃ倉庫,,,,2158,安藤美佳
2,営業２部,20250903,2,00202596,00137688,,20811700,岡谷薄板販売,00210090,ｶｲｲﾝﾀﾞｽﾄﾘｰｽﾞ,00000077,蛭田,2,大阪本店,,137688,売上,20250903,2,,,配達,20日,10,0,商品,L125070617,2L1000,ＥＣ,2.8/2.8 T-3 R2,," 0.300 ×     58.00 ×  C",121,0,1,121,ｔ単価,336000,40656,4066,227051.09,27473,00000205,南港Ｃ倉庫,,,,2158,安藤美佳
2,営業２部,20250903,2,00202608,00137792,,27161660,山本シャーリング,00270700,山本シャーリング,00000137,新木,2,大阪本店,,137792,売上,20250903,2,028,中村運送2t車(小林),配達,20日,10,0,商品,C125081527,2C2600,SGCC-MO,,," 1.200 ×    930.00 ×  1,829.00",16.30,80,1,1304,ｔ単価,120000,156480,15648,88041.41,114806,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250903,2,00202608,00137792,,27161660,山本シャーリング,00270700,山本シャーリング,00000137,新木,2,大阪本店,,137792,売上,20250903,2,028,中村運送2t車(小林),配達,20日,10,0,商品,C125081528,2C2600,SGCC-MO,,," 1.200 ×    930.00 ×  1,829.00",16.30,15,1,244,ｔ単価,120000,29280,2928,88040.98,21482,00000203,南港Ａ倉庫,,,,2158,安藤美佳
2,営業２部,20250903,2,00202667,00137732,,25400050,ファイン技研,00254005,ファイン技研,00000230,竹原,2,大阪本店,,137732,売上,20250903,2,030,日本ロジコム(梶原),配達,20日,10,0,商品,L125082222,2L2300,SAPH440-P,,," 1.600 ×    195.00 ×  C",997,0,5,4985,ｔ単価,138000,687930,68793,131292.68,654494,00000204,南港Ｂ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250903,2,00202667,00137732,,25400050,ファイン技研,00254005,ファイン技研,00000230,竹原,2,大阪本店,,137732,売上,20250903,2,030,日本ロジコム(梶原),配達,20日,10,0,商品,L125090390,2L2300,SAPH440-P,,," 1.600 ×    195.00 ×  C",973,0,1,973,ｔ単価,138000,134274,13427,131292.50,127748,00000204,南港Ｂ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250903,2,00202670,00137843,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,137843,売上,20250903,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125080946,2L1000,ＥＣ,2.8/2.8 T-1 S1,," 0.300 ×     82.00 ×  C",196,0,10,1960,ｔ単価,302000,591920,59192,226421.60,443786,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250903,2,00202670,00137843,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,137843,売上,20250903,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125010398,2L1000,サテン," T-2.5",," 0.200 ×     92.00 ×  C",198,0,1,198,ｔ単価,326000,64548,6455,232898.99,46114,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250903,2,00202670,00137843,,22194160,三幸プロダクツ東大阪,00220640,三幸プロダクツ,00000252,吉岡,2,大阪本店,,137843,売上,20250903,2,010,日本鉄鋼物流㈱,配達,末日,10,1,商品,L125022730,2L1000,サテン," T-2.5",," 0.200 ×     92.00 ×  C",188,0,3,564,ｔ単価,326000,183864,18386,230696.14,130113,00000205,南港Ｃ倉庫,,,,2257,馬場 麻菜実
2,営業２部,20250903,2,00202675,00137749,,26270220,宮島工業　八尾,00262701,宮島工業羽曳野,00000230,竹原,2,大阪本店,,137749,売上,20250903,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125080705,2L2500,ＥＧＣ－ＱＳ１,,," 0.800 ×    115.00 ×  C",750,0,8,6000,ｔ単価,164000,984000,98400,125281.33,751688,00000204,南港Ｂ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250903,2,00202675,00137749,,26270220,宮島工業　八尾,00262701,宮島工業羽曳野,00000230,竹原,2,大阪本店,,137749,売上,20250903,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,10日,10,0,商品,L125090291,2L2500,ＥＧＣ－ＱＳ１,,," 0.800 ×    115.00 ×  C",740,0,6,4440,ｔ単価,164000,728160,72816,125281.08,556248,00000204,南港Ｂ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250903,2,00202676,00137827,,21805520,(有)鋼板工業所,00218055,鋼板工業所,00000230,竹原,2,大阪本店,,137827,売上,20250903,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,C125081943,2C2500,電気亜鉛メッキ,,," 2.000 ×  1,000.00 ×    750.00",11.80,170,1,2006,ｔ単価,115000,230690,23069,87024.43,174571,00000203,南港Ａ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250903,2,00202676,00137827,,21805520,(有)鋼板工業所,00218055,鋼板工業所,00000230,竹原,2,大阪本店,,137827,売上,20250903,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,C125081944,2C2500,電気亜鉛メッキ,,," 2.000 ×  1,000.00 ×    800.00",12.60,160,1,2016,ｔ単価,115000,231840,23184,87025.79,175444,00000203,南港Ａ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250903,2,00202676,00137827,,21805520,(有)鋼板工業所,00218055,鋼板工業所,00000230,竹原,2,大阪本店,,137827,売上,20250903,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,C125081945,2C2500,電気亜鉛メッキ,,," 2.000 ×  1,000.00 ×    850.00",13.30,150,1,1995,ｔ単価,115000,229425,22943,87024.56,173614,00000203,南港Ａ倉庫,,,,2254,山根　茉里奈
2,営業２部,20250903,2,00202676,00137827,,21805520,(有)鋼板工業所,00218055,鋼板工業所,00000230,竹原,2,大阪本店,,137827,売上,20250903,2,023,BTLﾛｼﾞｽﾃｨｸｽ㈱,配達,末日,10,0,商品,C125081946,2C2500,電気亜鉛メッキ,,," 2.000 ×  1,000.00 ×    900.00",14.10,140,1,1974,ｔ単価,115000,227010,22701,87024.82,171787,00000203,南港Ａ倉庫,,,,2254,山根　茉里奈
